year,JDT,DOY,Time,litu1e,litu2e,litu3e,litu4e,litu5e,litu1w,litu2w,litu3w,litu4w,litu5w
2003,4918.15,170,4,3.8098503,NA,1.4307846,NA,0.79482445,NA,NA,NA,NA,0.26317151
2003,4918.17,170,4.5,5.89801,NA,1.6528095,NA,0.97758852,NA,NA,NA,NA,0.34598298
2003,4918.19,170,5,7.1320624,NA,1.7861241,NA,1.4891031,NA,NA,NA,NA,0.32684983
2003,4918.21,170,5.5,3.3604097,NA,0.92752661,NA,0.85352832,NA,NA,NA,NA,0.30792394
2003,4918.23,170,6,1.8695995,NA,1.1301787,NA,1.0390577,NA,NA,NA,NA,0.28921318
2003,4918.25,170,6.5,2.5169336,NA,0.67121046,NA,0.7331485,NA,NA,NA,NA,0.27072619
2003,4918.27,170,7,3.7971232,NA,1.1998416,NA,1.3247534,NA,NA,NA,NA,0.15844242
2003,4918.29,170,7.5,1.9900842,NA,1.1475565,NA,1.310958,NA,NA,NA,NA,0
2003,4918.31,170,8,5.2100147,NA,1.2706617,NA,1.2971897,NA,NA,NA,NA,0.001989679
2003,4918.33,170,8.5,7.4818599,NA,2.6840269,NA,3.0773123,NA,NA,NA,NA,0.34778517
2003,4918.35,170,9,7.2950177,NA,4.0890886,NA,4.7434399,NA,NA,NA,NA,1.2084504
2003,4918.38,170,9.5,11.932212,NA,5.7836268,NA,7.1077819,NA,NA,NA,NA,3.7706013
2003,4918.4,170,10,20.411565,NA,10.761597,NA,12.770166,NA,NA,NA,NA,12.313283
2003,4918.42,170,10.5,21.257937,NA,14.72595,NA,16.532946,NA,NA,NA,NA,18.196209
2003,4918.44,170,11,28.714843,NA,25.416045,NA,25.746522,NA,NA,NA,NA,28.26685
2003,4918.46,170,11.5,30.076528,NA,30.206695,NA,30.995995,NA,NA,NA,NA,34.697175
2003,4918.48,170,12,32.91685,NA,31.733942,NA,30.963533,NA,NA,NA,NA,37.510828
2003,4918.5,170,12.5,36.302083,NA,33.88927,NA,32.256444,NA,NA,NA,NA,44.611601
2003,4918.52,170,13,34.766032,NA,27.714419,NA,26.515607,NA,NA,NA,NA,39.494243
2003,4918.54,170,13.5,37.470118,NA,29.705787,NA,30.540288,NA,NA,NA,NA,40.510813
2003,4918.56,170,14,32.536728,NA,25.202912,NA,26.156114,NA,NA,NA,NA,38.075979
2003,4918.58,170,14.5,29.025805,NA,18.910843,NA,21.334807,NA,NA,NA,NA,29.212532
2003,4918.6,170,15,16.638768,NA,9.2452576,NA,11.301715,NA,NA,NA,NA,15.868195
2003,4918.63,170,15.5,10.189834,NA,4.7701313,NA,6.6979596,NA,NA,NA,NA,6.0410111
2003,4918.65,170,16,4.6873783,NA,2.7057981,NA,4.6353411,NA,NA,NA,NA,3.3741801
2003,4918.67,170,16.5,3.607936,NA,1.8194184,NA,3.6157061,NA,NA,NA,NA,1.9147276
2003,4918.69,170,17,3.1692357,NA,0.69534645,NA,3.0587785,NA,NA,NA,NA,1.92386
2003,4918.71,170,17.5,8.7690827,NA,1.3277053,NA,6.6178264,NA,NA,NA,NA,5.2755972
2003,4918.73,170,18,9.3610861,NA,0.60099998,NA,7.2707028,NA,NA,NA,NA,8.9950879
2003,4918.75,170,18.5,9.9672947,NA,1.2194377,NA,7.9443734,NA,NA,NA,NA,8.0765098
2003,4918.77,170,19,7.6147801,NA,1.077901,NA,6.3932907,NA,NA,NA,NA,5.5102984
2003,4918.79,170,19.5,9.1533398,NA,1.1129398,NA,4.8046923,NA,NA,NA,NA,3.2724064
2003,4918.81,170,20,4.6695417,NA,0.72528133,NA,3.2243341,NA,NA,NA,NA,1.6801963
2003,4918.83,170,20.5,4.989424,NA,1.1839373,NA,3.342071,NA,NA,NA,NA,1.1282074
2003,4918.85,170,21,4.8253189,NA,1.4965528,NA,3.3251003,NA,NA,NA,NA,0.75182024
2003,4918.88,170,21.5,1.5693963,NA,0.50701789,NA,1.9172686,NA,NA,NA,NA,0.52327628
2003,4918.9,170,22,1.936995,NA,0.7726541,NA,1.7858892,NA,NA,NA,NA,0.4193048
2003,4918.92,170,22.5,1.8100257,NA,1.9067376,NA,2.6199184,NA,NA,NA,NA,0.42601276
2003,4918.94,170,23,1.8082261,NA,0.75579032,NA,1.3108994,NA,NA,NA,NA,0.32674707
2003,4918.96,170,23.5,2.5861017,NA,0,NA,0.26348815,NA,NA,NA,NA,0.33313802
2003,4918.98,170,24,4.336318,NA,0.72160805,NA,1.0732959,NA,NA,NA,NA,0.23924505
2003,4919,171,0.5,3.8733331,NA,0.98719203,NA,1.1636419,NA,NA,NA,NA,0.24526461
2003,4919.02,171,1,1.9260446,NA,1.0028126,NA,1.2556271,NA,NA,NA,NA,0.15775632
2003,4919.04,171,1.5,2.4437351,NA,0.52991117,NA,0.83398214,NA,NA,NA,NA,0.25738657
2003,4919.06,171,2,2.5763806,NA,0.54371221,NA,0.72551135,NA,NA,NA,NA,0.26348815
2003,4919.08,171,2.5,1.4333153,NA,0.71425667,NA,0.90672719,NA,NA,NA,NA,0.26961627
2003,4919.1,171,3,4.0145297,NA,1.2440153,NA,1.3074114,NA,NA,NA,NA,0.18021566
2003,4919.13,171,3.5,2.1726509,NA,1.5395734,NA,1.5122737,NA,NA,NA,NA,0.098929663
2003,4919.15,171,4,2.5686086,NA,0.67795179,NA,0.49577693,NA,NA,NA,NA,0.10402385
2003,4919.17,171,4.5,2.841024,NA,0.5370126,NA,0.57291882,NA,NA,NA,NA,0.033616513
2003,4919.19,171,5,3.4088429,NA,0.70694,NA,0.56117489,NA,NA,NA,NA,0.1143521
2003,4919.21,171,5.5,0.46969737,NA,0.64210728,NA,0.21981408,NA,NA,NA,NA,0.20904022
2003,4919.23,171,6,1.6603639,NA,0.98632632,NA,0.36640617,NA,NA,NA,NA,0.12485796
2003,4919.25,171,6.5,2.9728501,NA,0.91648981,NA,0.20043476,NA,NA,NA,NA,0.050849905
2003,4919.27,171,7,3.5472337,NA,0.76558291,NA,0.12148069,NA,NA,NA,NA,0.055353477
2003,4919.29,171,7.5,3.6934847,NA,0.86292704,NA,0.11280787,NA,NA,NA,NA,0
2003,4919.31,171,8,2.4187868,NA,0.96265519,NA,0,NA,NA,NA,NA,NA
2003,4919.33,171,8.5,0.85662309,NA,10.32857,NA,0.77862955,NA,NA,NA,NA,NA
2003,4919.35,171,9,7.9191641,NA,12.062073,NA,4.3801323,NA,NA,NA,NA,NA
2003,4919.38,171,9.5,6.104939,NA,9.0892044,NA,6.2595343,NA,NA,NA,NA,NA
2003,4919.4,171,10,6.6295045,NA,8.4921101,NA,7.4573491,NA,NA,NA,NA,NA
2003,4919.42,171,10.5,10.712722,NA,11.796093,NA,11.222774,NA,NA,NA,NA,NA
2003,4919.44,171,11,21.375898,NA,19.439244,NA,19.463288,NA,NA,NA,NA,NA
2003,4919.46,171,11.5,36.108445,NA,28.647347,NA,29.877633,NA,NA,NA,NA,NA
2003,4919.48,171,12,43.522841,NA,40.606043,NA,39.802278,NA,NA,NA,NA,NA
2003,4919.5,171,12.5,45.747015,NA,45.830788,NA,43.411459,NA,NA,NA,NA,NA
2003,4919.52,171,13,36.87571,NA,41.024937,NA,39.868844,NA,NA,NA,NA,NA
2003,4919.54,171,13.5,37.265391,NA,43.448641,NA,41.864585,NA,NA,NA,NA,NA
2003,4919.56,171,14,22.816315,NA,40.778738,NA,38.409515,NA,NA,NA,NA,NA
2003,4919.58,171,14.5,20.498845,NA,42.847447,NA,40.356482,NA,NA,NA,NA,NA
2003,4919.6,171,15,19.660005,NA,43.235779,NA,42.770178,NA,NA,NA,NA,NA
2003,4919.63,171,15.5,18.569391,NA,39.268611,NA,39.649798,NA,NA,NA,NA,NA
2003,4919.65,171,16,17.508697,NA,38.030276,NA,39.299746,NA,NA,NA,NA,NA
2003,4919.67,171,16.5,26.514232,NA,33.505479,NA,37.08322,NA,NA,NA,NA,NA
2003,4919.69,171,17,32.319265,NA,29.600244,NA,33.206116,NA,NA,NA,NA,NA
2003,4919.71,171,17.5,31.954743,NA,31.857218,NA,35.693962,NA,NA,NA,NA,NA
2003,4919.73,171,18,29.838392,NA,24.768745,NA,32.247264,NA,NA,NA,NA,NA
2003,4919.75,171,18.5,27.148401,NA,15.388298,NA,23.62704,NA,NA,NA,NA,NA
2003,4919.77,171,19,21.034595,NA,10.727864,NA,18.349722,NA,NA,NA,NA,NA
2003,4919.79,171,19.5,16.45833,NA,7.3197379,NA,12.433411,NA,NA,NA,NA,NA
2003,4919.81,171,20,12.85162,NA,4.3826534,NA,7.6657701,NA,NA,NA,NA,NA
2003,4919.83,171,20.5,6.0525493,NA,3.2174882,NA,6.0091719,NA,NA,NA,NA,NA
2003,4919.85,171,21,10.444363,NA,1.7578235,NA,4.4875272,NA,NA,NA,NA,NA
2003,4919.88,171,21.5,6.5735641,NA,1.3041454,NA,3.6470997,NA,NA,NA,NA,NA
2003,4919.9,171,22,6.9294892,NA,1.5997985,NA,3.8024293,NA,NA,NA,NA,NA
2003,4919.92,171,22.5,9.4097452,NA,1.246373,NA,3.5408722,NA,NA,NA,NA,NA
2003,4919.94,171,23,11.068442,NA,1.539062,NA,3.6949111,NA,NA,NA,NA,NA
2003,4919.96,171,23.5,3.0455554,NA,0.92974856,NA,3.3001657,NA,NA,NA,NA,NA
2003,4919.98,171,24,3.9243937,NA,0.037808942,NA,2.0444109,NA,NA,NA,NA,NA
2003,4920,172,0.5,5.0253348,NA,0.005837032,NA,1.8233128,NA,NA,NA,NA,NA
2003,4920.02,172,1,6.2047026,NA,0.012077892,NA,1.4970899,NA,NA,NA,NA,NA
2003,4920.04,172,1.5,4.3808306,NA,0.11618724,NA,1.4004022,NA,NA,NA,NA,NA
2003,4920.06,172,2,3.1779065,NA,0,NA,0.89383899,NA,NA,NA,NA,NA
2003,4920.08,172,2.5,0,NA,0.13681323,NA,1.6484557,NA,NA,NA,NA,NA
2003,4920.1,172,3,0,NA,0.091993176,NA,1.6617982,NA,NA,NA,NA,NA
2003,4920.13,172,3.5,1.5846772,NA,0,NA,1.343464,NA,NA,NA,NA,NA
2003,4920.15,172,4,1.5829249,NA,0,NA,1.1444446,NA,NA,NA,NA,NA
2003,4920.17,172,4.5,0.49934245,NA,0,NA,0.40087818,NA,NA,NA,NA,NA
2003,4920.19,172,5,0.23539518,NA,0,NA,0.25129833,NA,NA,NA,NA,NA
2003,4920.21,172,5.5,2.3366093,NA,0,NA,0.87774235,NA,NA,NA,NA,NA
2003,4920.23,172,6,1.8207972,NA,0,NA,1.299817,NA,NA,NA,NA,NA
2003,4920.25,172,6.5,3.3035524,NA,0.35632806,NA,4.957415,NA,NA,NA,NA,NA
2003,4920.27,172,7,6.3509084,NA,2.8489861,NA,11.696022,NA,NA,NA,NA,NA
2003,4920.29,172,7.5,14.415149,NA,15.782759,NA,19.990196,NA,NA,NA,NA,NA
2003,4920.31,172,8,22.689263,NA,30.19254,NA,24.360304,NA,NA,NA,NA,NA
2003,4920.33,172,8.5,20.096626,NA,36.899339,NA,26.134197,NA,NA,NA,NA,NA
2003,4920.35,172,9,22.682208,NA,40.106515,NA,28.596884,NA,NA,NA,NA,NA
2003,4920.38,172,9.5,26.387476,NA,40.803144,NA,30.859701,NA,NA,NA,NA,NA
2003,4920.4,172,10,31.822574,NA,40.191484,NA,31.546202,NA,NA,NA,NA,NA
2003,4920.42,172,10.5,27.028026,NA,41.550526,NA,34.636972,NA,NA,NA,NA,NA
2003,4920.44,172,11,23.870666,NA,41.593621,NA,36.807836,NA,NA,NA,NA,NA
2003,4920.46,172,11.5,23.261722,NA,40.319001,NA,36.477361,NA,NA,NA,NA,NA
2003,4920.48,172,12,31.806561,NA,39.071198,NA,34.73041,NA,NA,NA,NA,NA
2003,4920.5,172,12.5,25.725985,NA,34.806125,NA,29.429019,NA,NA,NA,NA,NA
2003,4920.52,172,13,30.383496,NA,35.44218,NA,31.726322,NA,NA,NA,NA,NA
2003,4920.54,172,13.5,24.776135,NA,35.183481,NA,32.42314,NA,NA,NA,NA,NA
2003,4920.56,172,14,30.375632,NA,34.630155,NA,31.786404,NA,NA,NA,NA,NA
2003,4920.58,172,14.5,28.320071,NA,35.263767,NA,33.159425,NA,NA,NA,NA,NA
2003,4920.6,172,15,34.352692,NA,33.540624,NA,33.874457,NA,NA,NA,NA,NA
2003,4920.63,172,15.5,30.363836,NA,35.046151,NA,35.65519,NA,NA,NA,NA,NA
2003,4920.65,172,16,24.757927,NA,28.125239,NA,30.272748,NA,NA,NA,NA,NA
2003,4920.67,172,16.5,23.831154,NA,23.217317,NA,27.791119,NA,NA,NA,NA,NA
2003,4920.69,172,17,23.524037,NA,24.439566,NA,27.514369,NA,NA,NA,NA,NA
2003,4920.71,172,17.5,13.880659,NA,15.032865,NA,15.389855,NA,NA,NA,NA,NA
2003,4920.73,172,18,10.538253,NA,6.9672862,NA,8.8778305,NA,NA,NA,NA,NA
2003,4920.75,172,18.5,12.719999,NA,4.1130884,NA,7.1438882,NA,NA,NA,NA,NA
2003,4920.77,172,19,9.3001781,NA,2.3433138,NA,6.1740687,NA,NA,NA,NA,NA
2003,4920.79,172,19.5,8.5078487,NA,1.9571755,NA,6.6805454,NA,NA,NA,NA,NA
2003,4920.81,172,20,7.5539071,NA,0.64302058,NA,4.8161051,NA,NA,NA,NA,NA
2003,4920.83,172,20.5,7.1819329,NA,0.11559023,NA,3.5493417,NA,NA,NA,NA,NA
2003,4920.85,172,21,4.2952569,NA,0,NA,1.9188229,NA,NA,NA,NA,NA
2003,4920.88,172,21.5,2.9569207,NA,0,NA,1.932503,NA,NA,NA,NA,NA
2003,4920.9,172,22,1.8878979,NA,0,NA,1.7163394,NA,NA,NA,NA,NA
2003,4920.92,172,22.5,2.4045066,NA,0,NA,2.31786,NA,NA,NA,NA,NA
2003,4920.94,172,23,2.5369296,NA,0,NA,1.5195259,NA,NA,NA,NA,NA
2003,4920.96,172,23.5,1.7578279,NA,0,NA,1.0060643,NA,NA,NA,NA,NA
2003,4920.98,172,24,1.633522,NA,0,NA,0.82172352,NA,NA,NA,NA,NA
2003,4921,173,0.5,2.3968344,NA,0,NA,0.83319522,NA,NA,NA,NA,NA
2003,4921.02,173,1,3.0843349,NA,0,NA,1.1439303,NA,NA,NA,NA,NA
2003,4921.04,173,1.5,2.0016902,NA,0,NA,1.4747774,NA,NA,NA,NA,NA
2003,4921.06,173,2,2.661332,NA,0,NA,2.1752961,NA,NA,NA,NA,NA
2003,4921.08,173,2.5,1.9980031,NA,0,NA,1.611036,NA,NA,NA,NA,NA
2003,4921.1,173,3,1.8697088,NA,0,NA,1.2979991,NA,NA,NA,NA,NA
2003,4921.13,173,3.5,3.0741958,NA,0,NA,1.5265739,NA,NA,NA,NA,NA
2003,4921.15,173,4,2.3834192,NA,0,NA,1.539575,NA,NA,NA,NA,NA
2003,4921.17,173,4.5,3.5045448,NA,0,NA,1.8914237,NA,NA,NA,NA,NA
2003,4921.19,173,5,4.734721,NA,0,NA,2.1398361,NA,NA,NA,NA,NA
2003,4921.21,173,5.5,3.5003673,NA,0.032377991,NA,2.6434804,NA,NA,NA,NA,NA
2003,4921.23,173,6,2.2436203,NA,0.088775971,NA,3.5745786,NA,NA,NA,NA,NA
2003,4921.25,173,6.5,7.8760601,NA,0.27575489,NA,7.4227518,NA,NA,NA,NA,NA
2003,4921.27,173,7,12.197667,NA,1.2208115,NA,13.792861,NA,NA,NA,NA,NA
2003,4921.29,173,7.5,16.738954,NA,8.0512382,NA,19.667133,NA,NA,NA,NA,NA
2003,4921.31,173,8,21.641517,NA,21.624699,NA,28.368462,NA,NA,NA,NA,NA
2003,4921.33,173,8.5,24.021368,NA,41.780939,NA,33.238775,NA,NA,NA,NA,NA
2003,4921.35,173,9,25.574689,NA,46.271711,NA,37.12008,NA,NA,NA,NA,NA
2003,4921.38,173,9.5,26.855162,NA,43.202839,NA,36.074827,NA,NA,NA,NA,NA
2003,4921.4,173,10,29.184224,NA,40.277372,NA,35.399083,NA,NA,NA,NA,NA
2003,4921.42,173,10.5,27.833825,NA,41.293682,NA,38.313561,NA,NA,NA,NA,NA
2003,4921.44,173,11,27.830018,NA,39.720192,NA,37.97723,NA,NA,NA,NA,NA
2003,4921.46,173,11.5,29.859617,NA,40.081867,NA,39.12209,NA,NA,NA,NA,NA
2003,4921.48,173,12,31.257964,NA,39.485353,NA,37.674856,NA,NA,NA,NA,NA
2003,4921.5,173,12.5,32.330892,NA,37.959459,NA,33.821987,NA,NA,NA,NA,NA
2003,4921.52,173,13,35.308157,NA,39.887281,NA,35.939159,NA,NA,NA,NA,NA
2003,4921.54,173,13.5,34.54341,NA,36.815663,NA,33.542677,NA,NA,NA,NA,NA
2003,4921.56,173,14,30.187,NA,34.479657,NA,31.901977,NA,NA,NA,NA,NA
2003,4921.58,173,14.5,34.535124,NA,34.228757,NA,33.603519,NA,NA,NA,NA,NA
2003,4921.6,173,15,27.799568,NA,26.475863,NA,29.705857,NA,NA,NA,NA,NA
2003,4921.63,173,15.5,31.586529,NA,22.92013,NA,30.051241,NA,NA,NA,NA,NA
2003,4921.65,173,16,28.797847,NA,26.298406,NA,32.021257,NA,NA,NA,NA,NA
2003,4921.67,173,16.5,27.457398,NA,24.869504,NA,31.071242,NA,NA,NA,NA,NA
2003,4921.69,173,17,25.515692,NA,24.425956,NA,30.138578,NA,NA,NA,NA,NA
2003,4921.71,173,17.5,24.263375,NA,21.027996,NA,25.905321,NA,NA,NA,NA,NA
2003,4921.73,173,18,24.879786,NA,16.104527,NA,22.291998,NA,NA,NA,NA,NA
2003,4921.75,173,18.5,14.441754,NA,8.8951535,NA,17.027208,NA,NA,NA,NA,NA
2003,4921.77,173,19,9.5751012,NA,4.6558215,NA,10.252848,NA,NA,NA,NA,NA
2003,4921.79,173,19.5,5.4902525,NA,1.9140132,NA,5.6200247,NA,NA,NA,NA,NA
2003,4921.81,173,20,4.1947325,NA,0.77763513,NA,3.4694864,NA,NA,NA,NA,NA
2003,4921.83,173,20.5,2.3203668,NA,0,NA,1.9795535,NA,NA,NA,NA,NA
2003,4921.85,173,21,0.98690665,NA,0,NA,1.7639803,NA,NA,NA,NA,NA
2003,4921.88,173,21.5,0.67247575,NA,0,NA,2.0068636,NA,NA,NA,NA,NA
2003,4921.9,173,22,0.77236866,NA,0.035944606,NA,2.875655,NA,NA,NA,NA,NA
2003,4921.92,173,22.5,0.98213126,NA,0,NA,1.6913804,NA,NA,NA,NA,NA
2003,4921.94,173,23,2.5791475,NA,0,NA,1.9318167,NA,NA,NA,NA,NA
2003,4921.96,173,23.5,3.7219455,NA,0,NA,1.4971138,NA,NA,NA,NA,NA
2003,4921.98,173,24,2.575246,NA,0,NA,1.5099619,NA,NA,NA,NA,NA
2003,4922,174,0.5,3.1314986,NA,0,NA,1.8575549,NA,NA,NA,NA,NA
2003,4922.02,174,1,5.803682,NA,0,NA,2.2214358,NA,NA,NA,NA,NA
2003,4922.04,174,1.5,5.9732037,NA,0,NA,2.4773505,NA,NA,NA,NA,NA
2003,4922.06,174,2,6.8539449,NA,0,NA,1.4529628,NA,NA,NA,NA,NA
2003,4922.08,174,2.5,7.7740756,NA,0,NA,1.9114276,NA,NA,NA,NA,NA
2003,4922.1,174,3,9.9408043,NA,0,NA,2.5202968,NA,NA,NA,NA,NA
2003,4922.13,174,3.5,10.14488,NA,0,NA,2.5346428,NA,NA,NA,NA,NA
2003,4922.15,174,4,4.4728249,NA,0,NA,2.9256805,NA,NA,NA,NA,NA
2003,4922.17,174,4.5,4.47061,NA,0,NA,2.6875935,NA,NA,NA,NA,NA
2003,4922.19,174,5,7.020439,NA,0,NA,2.5777719,NA,NA,NA,NA,NA
2003,4922.21,174,5.5,8.5249884,NA,0,NA,2.5921784,NA,NA,NA,NA,NA
2003,4922.23,174,6,9.9244612,NA,0,NA,7.2842379,NA,NA,NA,NA,NA
2003,4922.25,174,6.5,14.608854,NA,0,NA,13.553176,NA,NA,NA,NA,NA
2003,4922.27,174,7,20.907606,NA,1.7330446,NA,18.344504,NA,NA,NA,NA,NA
2003,4922.29,174,7.5,29.01765,NA,13.366524,NA,23.820242,NA,NA,NA,NA,NA
2003,4922.31,174,8,30.745373,NA,31.089925,NA,29.745035,NA,NA,NA,NA,NA
2003,4922.33,174,8.5,36.694976,NA,37.438769,NA,32.675955,NA,NA,NA,NA,NA
2003,4922.35,174,9,32.528702,NA,42.219073,NA,36.83635,NA,NA,NA,NA,NA
2003,4922.38,174,9.5,40.332077,NA,40.960231,NA,37.949561,NA,NA,NA,NA,NA
2003,4922.4,174,10,37.076267,NA,37.864538,NA,36.188696,NA,NA,NA,NA,NA
2003,4922.42,174,10.5,32.882117,NA,38.211562,NA,37.649952,NA,NA,NA,NA,NA
2003,4922.44,174,11,33.989721,NA,35.842814,NA,35.898791,NA,NA,NA,NA,NA
2003,4922.46,174,11.5,33.9856,NA,35.882354,NA,34.542255,NA,NA,NA,NA,NA
2003,4922.48,174,12,35.499339,NA,37.417302,NA,34.572775,NA,NA,NA,NA,NA
2003,4922.5,174,12.5,33.233837,NA,38.066952,NA,33.921788,NA,NA,NA,NA,NA
2003,4922.52,174,13,38.248741,NA,38.723543,NA,34.63383,NA,NA,NA,NA,NA
2003,4922.54,174,13.5,36.652473,NA,38.455349,NA,35.354833,NA,NA,NA,NA,NA
2003,4922.56,174,14,39.052525,NA,36.974348,NA,34.694905,NA,NA,NA,NA,NA
2003,4922.58,174,14.5,35.478369,NA,37.315643,NA,35.41641,NA,NA,NA,NA,NA
2003,4922.6,174,15,36.639725,NA,35.864124,NA,34.756,NA,NA,NA,NA,NA
2003,4922.63,174,15.5,36.244321,NA,33.878345,NA,33.094767,NA,NA,NA,NA,NA
2003,4922.65,174,16,37.025043,NA,32.237691,NA,30.841174,NA,NA,NA,NA,NA
2003,4922.67,174,16.5,38.218465,NA,29.588714,NA,28.377124,NA,NA,NA,NA,NA
2003,4922.69,174,17,34.69367,NA,23.024501,NA,23.495655,NA,NA,NA,NA,NA
2003,4922.71,174,17.5,33.936161,NA,22.379422,NA,21.644566,NA,NA,NA,NA,NA
2003,4922.73,174,18,26.288038,NA,15.236679,NA,16.274652,NA,NA,NA,NA,NA
2003,4922.75,174,18.5,25.644472,NA,10.909807,NA,14.298299,NA,NA,NA,NA,NA
2003,4922.77,174,19,16.768645,NA,7.7326142,NA,10.468328,NA,NA,NA,NA,NA
2003,4922.79,174,19.5,6.2349919,NA,3.6506298,NA,5.22475,NA,NA,NA,NA,NA
2003,4922.81,174,20,3.7852252,NA,1.1638451,NA,2.2746316,NA,NA,NA,NA,NA
2003,4922.83,174,20.5,3.3381798,NA,0.40258285,NA,1.8243501,NA,NA,NA,NA,NA
2003,4922.85,174,21,2.4935718,NA,0.28278335,NA,1.8376369,NA,NA,NA,NA,NA
2003,4922.88,174,21.5,1.5943321,NA,0.022174586,NA,1.8509417,NA,NA,NA,NA,NA
2003,4922.9,174,22,3.6267565,NA,0,NA,1.6409857,NA,NA,NA,NA,NA
2003,4922.92,174,22.5,3.3299015,NA,0.037313064,NA,2.4650961,NA,NA,NA,NA,NA
2003,4922.94,174,23,4.5470237,NA,0,NA,2.6015621,NA,NA,NA,NA,NA
2003,4922.96,174,23.5,3.0380165,NA,0.053725523,NA,2.8652468,NA,NA,NA,NA,NA
2003,4922.98,174,24,3.7681839,NA,0,NA,1.9177329,NA,NA,NA,NA,NA
2003,4923,175,0.5,3.0339641,NA,0,NA,1.8177872,NA,NA,NA,NA,NA
2003,4923.02,175,1,1.0062557,NA,0,NA,2.17649,NA,NA,NA,NA,NA
2003,4923.04,175,1.5,0.68986195,NA,0,NA,2.3087558,NA,NA,NA,NA,NA
2003,4923.06,175,2,2.0784283,NA,0,NA,1.9714815,NA,NA,NA,NA,NA
2003,4923.08,175,2.5,1.6985893,NA,0,NA,0.92412054,NA,NA,NA,NA,NA
2003,4923.1,175,3,3.6056662,NA,0,NA,2.4711551,NA,NA,NA,NA,NA
2003,4923.13,175,3.5,2.7414772,NA,0,NA,2.011974,NA,NA,NA,NA,NA
2003,4923.15,175,4,1.4518785,NA,0,NA,2.3786698,NA,NA,NA,NA,NA
2003,4923.17,175,4.5,5.0063838,NA,0,NA,1.5901129,NA,NA,NA,NA,NA
2003,4923.19,175,5,4.6799584,NA,0,NA,2.0526195,NA,NA,NA,NA,NA
2003,4923.21,175,5.5,5.6694084,NA,0,NA,2.7890661,NA,NA,NA,NA,NA
2003,4923.23,175,6,11.48709,NA,0,NA,5.2797299,NA,NA,NA,NA,NA
2003,4923.25,175,6.5,7.631717,NA,0.081419832,NA,11.519908,NA,NA,NA,NA,NA
2003,4923.27,175,7,13.98248,NA,1.6944172,NA,18.777866,NA,NA,NA,NA,NA
2003,4923.29,175,7.5,19.341895,NA,9.2226814,NA,23.984221,NA,NA,NA,NA,NA
2003,4923.31,175,8,21.02125,NA,23.338596,NA,28.038243,NA,NA,NA,NA,NA
2003,4923.33,175,8.5,24.910726,NA,32.932609,NA,30.213788,NA,NA,NA,NA,NA
2003,4923.35,175,9,28.145712,NA,38.805888,NA,33.475474,NA,NA,NA,NA,NA
2003,4923.38,175,9.5,31.60839,NA,39.154316,NA,33.839782,NA,NA,NA,NA,NA
2003,4923.4,175,10,34.552415,NA,38.275239,NA,34.545044,NA,NA,NA,NA,NA
2003,4923.42,175,10.5,32.322356,NA,36.517491,NA,33.565158,NA,NA,NA,NA,NA
2003,4923.44,175,11,35.306511,NA,36.85282,NA,34.26667,NA,NA,NA,NA,NA
2003,4923.46,175,11.5,31.952086,NA,35.42711,NA,32.305663,NA,NA,NA,NA,NA
2003,4923.48,175,12,38.049862,NA,34.32009,NA,28.867497,NA,NA,NA,NA,NA
2003,4923.5,175,12.5,34.911496,NA,34.075519,NA,27.690843,NA,NA,NA,NA,NA
2003,4923.52,175,13,34.150256,NA,34.967377,NA,28.01714,NA,NA,NA,NA,NA
2003,4923.54,175,13.5,32.662682,NA,35.293621,NA,28.647841,NA,NA,NA,NA,NA
2003,4923.56,175,14,32.658621,NA,36.204488,NA,29.594433,NA,NA,NA,NA,NA
2003,4923.58,175,14.5,34.515042,NA,33.666014,NA,27.801783,NA,NA,NA,NA,NA
2003,4923.6,175,15,34.133721,NA,34.835516,NA,29.961434,NA,NA,NA,NA,NA
2003,4923.63,175,15.5,33.382958,NA,32.908186,NA,29.064825,NA,NA,NA,NA,NA
2003,4923.65,175,16,33.378861,NA,27.948873,NA,26.998166,NA,NA,NA,NA,NA
2003,4923.67,175,16.5,32.27384,NA,25.303962,NA,26.154451,NA,NA,NA,NA,NA
2003,4923.69,175,17,29.441744,NA,24.632477,NA,23.660817,NA,NA,NA,NA,NA
2003,4923.71,175,17.5,24.84483,NA,20.865099,NA,20.787747,NA,NA,NA,NA,NA
2003,4923.73,175,18,20.103217,NA,14.771288,NA,16.24583,NA,NA,NA,NA,NA
2003,4923.75,175,18.5,14.629914,NA,9.771504,NA,11.822277,NA,NA,NA,NA,NA
2003,4923.77,175,19,9.9288498,NA,4.8411002,NA,4.9744685,NA,NA,NA,NA,NA
2003,4923.79,175,19.5,7.7537024,NA,2.2155531,NA,1.7591993,NA,NA,NA,NA,NA
2003,4923.81,175,20,7.3769496,NA,0.58445961,NA,0.25330425,NA,NA,NA,NA,NA
2003,4923.83,175,20.5,4.4514946,NA,0,NA,0,NA,NA,NA,NA,NA
2003,4923.85,175,21,4.7689789,NA,0,NA,0,NA,NA,NA,NA,NA
2003,4923.88,175,21.5,3.6768348,NA,0,NA,0,NA,NA,NA,NA,NA
2003,4923.9,175,22,3.5257341,NA,0,NA,0,NA,NA,NA,NA,NA
2003,4923.92,175,22.5,0.83168575,NA,0,NA,0,NA,NA,NA,NA,NA
2003,4923.94,175,23,0,NA,0,NA,0,NA,NA,NA,NA,NA
