year,JDT,DOY,Time,PAR.HW
2003,4897,149,0.5,0
2003,4897.02,149,1,0
2003,4897.04,149,1.5,0
2003,4897.06,149,2,0
2003,4897.08,149,2.5,0
2003,4897.1,149,3,0
2003,4897.13,149,3.5,0
2003,4897.15,149,4,0
2003,4897.17,149,4.5,0
2003,4897.19,149,5,0
2003,4897.21,149,5.5,38.779999
2003,4897.23,149,6,71.400002
2003,4897.25,149,6.5,52.009998
2003,4897.27,149,7,77.800003
2003,4897.29,149,7.5,152.10001
2003,4897.31,149,8,276.10001
2003,4897.33,149,8.5,378.89999
2003,4897.35,149,9,383.39999
2003,4897.38,149,9.5,278.79999
2003,4897.4,149,10,827
2003,4897.42,149,10.5,1502
2003,4897.44,149,11,1718
2003,4897.46,149,11.5,1454
2003,4897.48,149,12,1241
2003,4897.5,149,12.5,1534
2003,4897.52,149,13,1463
2003,4897.54,149,13.5,1432
2003,4897.56,149,14,838
2003,4897.58,149,14.5,189.39999
2003,4897.6,149,15,128.2
2003,4897.63,149,15.5,319
2003,4897.65,149,16,450.10001
2003,4897.67,149,16.5,677.79999
2003,4897.69,149,17,441.70001
2003,4897.71,149,17.5,378.20001
2003,4897.73,149,18,330.79999
2003,4897.75,149,18.5,170.2
2003,4897.77,149,19,74.900002
2003,4897.79,149,19.5,0
2003,4897.81,149,20,0
2003,4897.83,149,20.5,0
2003,4897.85,149,21,0
2003,4897.88,149,21.5,0
2003,4897.9,149,22,0
2003,4897.92,149,22.5,0
2003,4897.94,149,23,0
2003,4897.96,149,23.5,0
2003,4897.98,149,24,0
2003,4898,150,0.5,0
2003,4898.02,150,1,0
2003,4898.04,150,1.5,0
2003,4898.06,150,2,0
2003,4898.08,150,2.5,0
2003,4898.1,150,3,0
2003,4898.13,150,3.5,0
2003,4898.15,150,4,0
2003,4898.17,150,4.5,0
2003,4898.19,150,5,0
2003,4898.21,150,5.5,54.93
2003,4898.23,150,6,143.7
2003,4898.25,150,6.5,297.29999
2003,4898.27,150,7,471.10001
2003,4898.29,150,7.5,659.20001
2003,4898.31,150,8,839
2003,4898.33,150,8.5,1026
2003,4898.35,150,9,1198
2003,4898.38,150,9.5,1348
2003,4898.4,150,10,1478
2003,4898.42,150,10.5,1587
2003,4898.44,150,11,1663
2003,4898.46,150,11.5,1677
2003,4898.48,150,12,1536
2003,4898.5,150,12.5,1759
2003,4898.52,150,13,1623
2003,4898.54,150,13.5,1386
2003,4898.56,150,14,1107
2003,4898.58,150,14.5,1063
2003,4898.6,150,15,1225
2003,4898.63,150,15.5,1192
2003,4898.65,150,16,1185
2003,4898.67,150,16.5,833
2003,4898.69,150,17,683.20001
2003,4898.71,150,17.5,550.29999
2003,4898.73,150,18,337.70001
2003,4898.75,150,18.5,156.5
2003,4898.77,150,19,47.43
2003,4898.79,150,19.5,0
2003,4898.81,150,20,0
2003,4898.83,150,20.5,0
2003,4898.85,150,21,0
2003,4898.88,150,21.5,0
2003,4898.9,150,22,0
2003,4898.92,150,22.5,0
2003,4898.94,150,23,0
2003,4898.96,150,23.5,0
2003,4898.98,150,24,0
2003,4899,151,0.5,0
2003,4899.02,151,1,0
2003,4899.04,151,1.5,0
2003,4899.06,151,2,0
2003,4899.08,151,2.5,0
2003,4899.1,151,3,0
2003,4899.13,151,3.5,0
2003,4899.15,151,4,0
2003,4899.17,151,4.5,0
2003,4899.19,151,5,0
2003,4899.21,151,5.5,42.84
2003,4899.23,151,6,138.39999
2003,4899.25,151,6.5,308
2003,4899.27,151,7,70.5
2003,4899.29,151,7.5,39.830002
2003,4899.31,151,8,68.760002
2003,4899.33,151,8.5,145.3
2003,4899.35,151,9,197.39999
2003,4899.38,151,9.5,162.5
2003,4899.4,151,10,301.39999
2003,4899.42,151,10.5,822
2003,4899.44,151,11,932
2003,4899.46,151,11.5,1480
2003,4899.48,151,12,1062
2003,4899.5,151,12.5,1360
2003,4899.52,151,13,1708
2003,4899.54,151,13.5,1751
2003,4899.56,151,14,1297
2003,4899.58,151,14.5,777
2003,4899.6,151,15,965
2003,4899.63,151,15.5,656.59998
2003,4899.65,151,16,990
2003,4899.67,151,16.5,329.39999
2003,4899.69,151,17,82.800003
2003,4899.71,151,17.5,139.60001
2003,4899.73,151,18,306.5
2003,4899.75,151,18.5,255.39999
2003,4899.77,151,19,98.699997
2003,4899.79,151,19.5,0
2003,4899.81,151,20,0
2003,4899.83,151,20.5,0
2003,4899.85,151,21,0
2003,4899.88,151,21.5,0
2003,4899.9,151,22,0
2003,4899.92,151,22.5,0
2003,4899.94,151,23,0
2003,4899.96,151,23.5,0
2003,4899.98,151,24,0
2003,4900,152,0.5,0
2003,4900.02,152,1,0
2003,4900.04,152,1.5,0
2003,4900.06,152,2,0
2003,4900.08,152,2.5,0
2003,4900.1,152,3,0
2003,4900.13,152,3.5,0
2003,4900.15,152,4,0
2003,4900.17,152,4.5,0
2003,4900.19,152,5,0
2003,4900.21,152,5.5,57.279999
2003,4900.23,152,6,179.7
2003,4900.25,152,6.5,345.39999
2003,4900.27,152,7,536.20001
2003,4900.29,152,7.5,717
2003,4900.31,152,8,899
2003,4900.33,152,8.5,1065
2003,4900.35,152,9,1239
2003,4900.38,152,9.5,1390
2003,4900.4,152,10,1513
2003,4900.42,152,10.5,1625
2003,4900.44,152,11,1712
2003,4900.46,152,11.5,1766
2003,4900.48,152,12,1797
2003,4900.5,152,12.5,1786
2003,4900.52,152,13,1774
2003,4900.54,152,13.5,1745
2003,4900.56,152,14,1616
2003,4900.58,152,14.5,1580
2003,4900.6,152,15,1444
2003,4900.63,152,15.5,1330
2003,4900.65,152,16,1010
2003,4900.67,152,16.5,995
2003,4900.69,152,17,876
2003,4900.71,152,17.5,566.79999
2003,4900.73,152,18,424
2003,4900.75,152,18.5,237.2
2003,4900.77,152,19,90.199997
2003,4900.79,152,19.5,0
2003,4900.81,152,20,0
2003,4900.83,152,20.5,0
2003,4900.85,152,21,0
2003,4900.88,152,21.5,0
2003,4900.9,152,22,0
2003,4900.92,152,22.5,0
2003,4900.94,152,23,0
2003,4900.96,152,23.5,0
2003,4900.98,152,24,0
2003,4901,153,0.5,0
2003,4901.02,153,1,0
2003,4901.04,153,1.5,0
2003,4901.06,153,2,0
2003,4901.08,153,2.5,0
2003,4901.1,153,3,0
2003,4901.13,153,3.5,0
2003,4901.15,153,4,0
2003,4901.17,153,4.5,0
2003,4901.19,153,5,0
2003,4901.21,153,5.5,47.759998
2003,4901.23,153,6,149.7
2003,4901.25,153,6.5,292.29999
2003,4901.27,153,7,464.20001
2003,4901.29,153,7.5,650.59998
2003,4901.31,153,8,840
2003,4901.33,153,8.5,1027
2003,4901.35,153,9,1197
2003,4901.38,153,9.5,1348
2003,4901.4,153,10,1475
2003,4901.42,153,10.5,1589
2003,4901.44,153,11,1677
2003,4901.46,153,11.5,1738
2003,4901.48,153,12,1772
2003,4901.5,153,12.5,1789
2003,4901.52,153,13,1763
2003,4901.54,153,13.5,1723
2003,4901.56,153,14,1651
2003,4901.58,153,14.5,1555
2003,4901.6,153,15,1441
2003,4901.63,153,15.5,1303
2003,4901.65,153,16,1136
2003,4901.67,153,16.5,834
2003,4901.69,153,17,778
2003,4901.71,153,17.5,383.39999
2003,4901.73,153,18,309.79999
2003,4901.75,153,18.5,280.79999
2003,4901.77,153,19,82.800003
2003,4901.79,153,19.5,0
2003,4901.81,153,20,0
2003,4901.83,153,20.5,0
2003,4901.85,153,21,0
2003,4901.88,153,21.5,0
2003,4901.9,153,22,0
2003,4901.92,153,22.5,0
2003,4901.94,153,23,0
2003,4901.96,153,23.5,0
2003,4901.98,153,24,0
2003,4902,154,0.5,0
2003,4902.02,154,1,0
2003,4902.04,154,1.5,0
2003,4902.06,154,2,0
2003,4902.08,154,2.5,0
2003,4902.1,154,3,0
2003,4902.13,154,3.5,0
2003,4902.15,154,4,0
2003,4902.17,154,4.5,0
2003,4902.19,154,5,0
2003,4902.21,154,5.5,41.790001
2003,4902.23,154,6,109.3
2003,4902.25,154,6.5,195.89999
2003,4902.27,154,7,456.20001
2003,4902.29,154,7.5,654.09998
2003,4902.31,154,8,569.59998
2003,4902.33,154,8.5,807
2003,4902.35,154,9,1035
2003,4902.38,154,9.5,1328
2003,4902.4,154,10,1046
2003,4902.42,154,10.5,1258
2003,4902.44,154,11,1212
2003,4902.46,154,11.5,901
2003,4902.48,154,12,528.09998
2003,4902.5,154,12.5,654.5
2003,4902.52,154,13,253
2003,4902.54,154,13.5,481.29999
2003,4902.56,154,14,843
2003,4902.58,154,14.5,592.09998
2003,4902.6,154,15,587.29999
2003,4902.63,154,15.5,134.8
2003,4902.65,154,16,135.8
2003,4902.67,154,16.5,88.5
2003,4902.69,154,17,71.300003
2003,4902.71,154,17.5,112.2
2003,4902.73,154,18,90.699997
2003,4902.75,154,18.5,35.02
2003,4902.77,154,19,9.7700005
2003,4902.79,154,19.5,0
2003,4902.81,154,20,0
2003,4902.83,154,20.5,0
2003,4902.85,154,21,0
2003,4902.88,154,21.5,0
2003,4902.9,154,22,0
2003,4902.92,154,22.5,0
2003,4902.94,154,23,0
2003,4902.96,154,23.5,0
2003,4902.98,154,24,0
2003,4903,155,0.5,0
2003,4903.02,155,1,0
2003,4903.04,155,1.5,0
2003,4903.06,155,2,0
2003,4903.08,155,2.5,0
2003,4903.1,155,3,0
2003,4903.13,155,3.5,0
2003,4903.15,155,4,0
2003,4903.17,155,4.5,0
2003,4903.19,155,5,0
2003,4903.21,155,5.5,5.605
2003,4903.23,155,6,19.290001
2003,4903.25,155,6.5,39.130001
2003,4903.27,155,7,72.599998
2003,4903.29,155,7.5,121.2
2003,4903.31,155,8,136.8
2003,4903.33,155,8.5,164
2003,4903.35,155,9,214.5
2003,4903.38,155,9.5,250.39999
2003,4903.4,155,10,461.79999
2003,4903.42,155,10.5,565.70001
2003,4903.44,155,11,427.29999
2003,4903.46,155,11.5,712
2003,4903.48,155,12,1237
2003,4903.5,155,12.5,1251
2003,4903.52,155,13,1410
2003,4903.54,155,13.5,1447
2003,4903.56,155,14,902
2003,4903.58,155,14.5,1389
2003,4903.6,155,15,562.90002
2003,4903.63,155,15.5,755
2003,4903.65,155,16,1119
2003,4903.67,155,16.5,420.39999
2003,4903.69,155,17,173.60001
2003,4903.71,155,17.5,513.59998
2003,4903.73,155,18,446
2003,4903.75,155,18.5,293.89999
2003,4903.77,155,19,127.1
2003,4903.79,155,19.5,0
2003,4903.81,155,20,0
2003,4903.83,155,20.5,0
2003,4903.85,155,21,0
2003,4903.88,155,21.5,0
2003,4903.9,155,22,0
2003,4903.92,155,22.5,0
2003,4903.94,155,23,0
2003,4903.96,155,23.5,0
2003,4903.98,155,24,0
2003,4904,156,0.5,0
2003,4904.02,156,1,0
2003,4904.04,156,1.5,0
2003,4904.06,156,2,0
2003,4904.08,156,2.5,0
2003,4904.1,156,3,0
2003,4904.13,156,3.5,0
2003,4904.15,156,4,0
2003,4904.17,156,4.5,0
2003,4904.19,156,5,0
2003,4904.21,156,5.5,37.810001
2003,4904.23,156,6,101.6
2003,4904.25,156,6.5,185.39999
2003,4904.27,156,7,286.89999
2003,4904.29,156,7.5,562.90002
2003,4904.31,156,8,636.20001
2003,4904.33,156,8.5,1037
2003,4904.35,156,9,1258
2003,4904.38,156,9.5,1394
2003,4904.4,156,10,1526
2003,4904.42,156,10.5,1630
2003,4904.44,156,11,1713
2003,4904.46,156,11.5,1735
2003,4904.48,156,12,1814
2003,4904.5,156,12.5,1753
2003,4904.52,156,13,1814
2003,4904.54,156,13.5,1785
2003,4904.56,156,14,1731
2003,4904.58,156,14.5,1622
2003,4904.6,156,15,1447
2003,4904.63,156,15.5,1243
2003,4904.65,156,16,1179
2003,4904.67,156,16.5,1001
2003,4904.69,156,17,841
2003,4904.71,156,17.5,616.70001
2003,4904.73,156,18,421.5
2003,4904.75,156,18.5,244
2003,4904.77,156,19,98.5
2003,4904.79,156,19.5,0
2003,4904.81,156,20,0
2003,4904.83,156,20.5,0
2003,4904.85,156,21,0
2003,4904.88,156,21.5,0
2003,4904.9,156,22,0
2003,4904.92,156,22.5,0
2003,4904.94,156,23,0
2003,4904.96,156,23.5,0
2003,4904.98,156,24,0
2003,4905,157,0.5,0
2003,4905.02,157,1,0
2003,4905.04,157,1.5,0
2003,4905.06,157,2,0
2003,4905.08,157,2.5,0
2003,4905.1,157,3,0
2003,4905.13,157,3.5,0
2003,4905.15,157,4,0
2003,4905.17,157,4.5,0
2003,4905.19,157,5,0
2003,4905.21,157,5.5,44.450001
2003,4905.23,157,6,192.39999
2003,4905.25,157,6.5,345.89999
2003,4905.27,157,7,432
2003,4905.29,157,7.5,509.79999
2003,4905.31,157,8,653.09998
2003,4905.33,157,8.5,1012
2003,4905.35,157,9,1161
2003,4905.38,157,9.5,1297
2003,4905.4,157,10,1395
2003,4905.42,157,10.5,1192
2003,4905.44,157,11,1656
2003,4905.46,157,11.5,1774
2003,4905.48,157,12,1526
2003,4905.5,157,12.5,1702
2003,4905.52,157,13,1530
2003,4905.54,157,13.5,1735
2003,4905.56,157,14,1712
2003,4905.58,157,14.5,1550
2003,4905.6,157,15,1472
2003,4905.63,157,15.5,1341
2003,4905.65,157,16,1183
2003,4905.67,157,16.5,958
2003,4905.69,157,17,775
2003,4905.71,157,17.5,482.60001
2003,4905.73,157,18,292.5
2003,4905.75,157,18.5,153.89999
2003,4905.77,157,19,56.09
2003,4905.79,157,19.5,0
2003,4905.81,157,20,0
2003,4905.83,157,20.5,0
2003,4905.85,157,21,0
2003,4905.88,157,21.5,0
2003,4905.9,157,22,0
2003,4905.92,157,22.5,0
2003,4905.94,157,23,0
2003,4905.96,157,23.5,0
2003,4905.98,157,24,0
2003,4906,158,0.5,0
2003,4906.02,158,1,0
2003,4906.04,158,1.5,0
2003,4906.06,158,2,0
2003,4906.08,158,2.5,0
2003,4906.1,158,3,0
2003,4906.13,158,3.5,0
2003,4906.15,158,4,0
2003,4906.17,158,4.5,0
2003,4906.19,158,5,0
2003,4906.21,158,5.5,5.3319998
2003,4906.23,158,6,18.58
2003,4906.25,158,6.5,56.130001
2003,4906.27,158,7,116.3
2003,4906.29,158,7.5,103.1
2003,4906.31,158,8,167.2
2003,4906.33,158,8.5,208.60001
2003,4906.35,158,9,210.3
2003,4906.38,158,9.5,220.7
2003,4906.4,158,10,264.70001
2003,4906.42,158,10.5,466.39999
2003,4906.44,158,11,680.20001
2003,4906.46,158,11.5,374.5
2003,4906.48,158,12,520.70001
2003,4906.5,158,12.5,369.5
2003,4906.52,158,13,376.60001
2003,4906.54,158,13.5,242.8
2003,4906.56,158,14,213.39999
2003,4906.58,158,14.5,252.39999
2003,4906.6,158,15,438.29999
2003,4906.63,158,15.5,688.09998
2003,4906.65,158,16,848
2003,4906.67,158,16.5,697.20001
2003,4906.69,158,17,264.5
2003,4906.71,158,17.5,99.199997
2003,4906.73,158,18,51.759998
2003,4906.75,158,18.5,24.280001
2003,4906.77,158,19,9.3999996
2003,4906.79,158,19.5,0
2003,4906.81,158,20,0
2003,4906.83,158,20.5,0
2003,4906.85,158,21,0
2003,4906.88,158,21.5,0
2003,4906.9,158,22,0
2003,4906.92,158,22.5,0
2003,4906.94,158,23,0
2003,4906.96,158,23.5,0
2003,4906.98,158,24,0
2003,4907,159,0.5,0
2003,4907.02,159,1,0
2003,4907.04,159,1.5,0
2003,4907.06,159,2,0
2003,4907.08,159,2.5,0
2003,4907.1,159,3,0
2003,4907.13,159,3.5,0
2003,4907.15,159,4,0
2003,4907.17,159,4.5,0
2003,4907.19,159,5,0
2003,4907.21,159,5.5,17.389999
2003,4907.23,159,6,74.099998
2003,4907.25,159,6.5,162.60001
2003,4907.27,159,7,290.79999
2003,4907.29,159,7.5,253
2003,4907.31,159,8,228.60001
2003,4907.33,159,8.5,327.39999
2003,4907.35,159,9,170
2003,4907.38,159,9.5,277.29999
2003,4907.4,159,10,576.70001
2003,4907.42,159,10.5,544.09998
2003,4907.44,159,11,706
2003,4907.46,159,11.5,944
2003,4907.48,159,12,1320
2003,4907.5,159,12.5,910
2003,4907.52,159,13,1167
2003,4907.54,159,13.5,1379
2003,4907.56,159,14,1697
2003,4907.58,159,14.5,1183
2003,4907.6,159,15,1361
2003,4907.63,159,15.5,1041
2003,4907.65,159,16,985
2003,4907.67,159,16.5,703
2003,4907.69,159,17,844
2003,4907.71,159,17.5,605.20001
2003,4907.73,159,18,452.60001
2003,4907.75,159,18.5,328.5
2003,4907.77,159,19,119
2003,4907.79,159,19.5,0
2003,4907.81,159,20,0
2003,4907.83,159,20.5,0
2003,4907.85,159,21,0
2003,4907.88,159,21.5,0
2003,4907.9,159,22,0
2003,4907.92,159,22.5,0
2003,4907.94,159,23,0
2003,4907.96,159,23.5,0
2003,4907.98,159,24,0
2003,4908,160,0.5,0
2003,4908.02,160,1,0
2003,4908.04,160,1.5,0
2003,4908.06,160,2,0
2003,4908.08,160,2.5,0
2003,4908.1,160,3,0
2003,4908.13,160,3.5,0
2003,4908.15,160,4,0
2003,4908.17,160,4.5,0
2003,4908.19,160,5,0
2003,4908.21,160,5.5,43.700001
2003,4908.23,160,6,170.10001
2003,4908.25,160,6.5,321.39999
2003,4908.27,160,7,519.70001
2003,4908.29,160,7.5,706
2003,4908.31,160,8,894
2003,4908.33,160,8.5,1079
2003,4908.35,160,9,1248
2003,4908.38,160,9.5,1397
2003,4908.4,160,10,1531
2003,4908.42,160,10.5,1639
2003,4908.44,160,11,1723
2003,4908.46,160,11.5,1781
2003,4908.48,160,12,1818
2003,4908.5,160,12.5,1835
2003,4908.52,160,13,1826
2003,4908.54,160,13.5,1785
2003,4908.56,160,14,1727
2003,4908.58,160,14.5,1649
2003,4908.6,160,15,1160
2003,4908.63,160,15.5,1449
2003,4908.65,160,16,1204
2003,4908.67,160,16.5,1030
2003,4908.69,160,17,692.29999
2003,4908.71,160,17.5,706
2003,4908.73,160,18,473
2003,4908.75,160,18.5,287.29999
2003,4908.77,160,19,119.5
2003,4908.79,160,19.5,0
2003,4908.81,160,20,0
2003,4908.83,160,20.5,0
2003,4908.85,160,21,0
2003,4908.88,160,21.5,0
2003,4908.9,160,22,0
2003,4908.92,160,22.5,0
2003,4908.94,160,23,0
2003,4908.96,160,23.5,0
2003,4908.98,160,24,0
2003,4909,161,0.5,0
2003,4909.02,161,1,0
2003,4909.04,161,1.5,0
2003,4909.06,161,2,0
2003,4909.08,161,2.5,0
2003,4909.1,161,3,0
2003,4909.13,161,3.5,0
2003,4909.15,161,4,0
2003,4909.17,161,4.5,0
2003,4909.19,161,5,0
2003,4909.21,161,5.5,50.439999
2003,4909.23,161,6,162.10001
2003,4909.25,161,6.5,252.10001
2003,4909.27,161,7,443.70001
2003,4909.29,161,7.5,665.70001
2003,4909.31,161,8,839
2003,4909.33,161,8.5,995
2003,4909.35,161,9,1184
2003,4909.38,161,9.5,1355
2003,4909.4,161,10,1490
2003,4909.42,161,10.5,1601
2003,4909.44,161,11,1685
2003,4909.46,161,11.5,1766
2003,4909.48,161,12,1537
2003,4909.5,161,12.5,1551
2003,4909.52,161,13,1250
2003,4909.54,161,13.5,1383
2003,4909.56,161,14,1469
2003,4909.58,161,14.5,1713.5603
2003,4909.6,161,15,1538
2003,4909.63,161,15.5,626.94525
2003,4909.65,161,16,1213.3016
2003,4909.67,161,16.5,1090
2003,4909.69,161,17,934
2003,4909.71,161,17.5,726
2003,4909.73,161,18,509.5
2003,4909.75,161,18.5,361.60001
2003,4909.77,161,19,213.60001
2003,4909.79,161,19.5,0
2003,4909.81,161,20,0
2003,4909.83,161,20.5,0
2003,4909.85,161,21,0
2003,4909.88,161,21.5,0
2003,4909.9,161,22,0
2003,4909.92,161,22.5,0
2003,4909.94,161,23,0
2003,4909.96,161,23.5,0
2003,4909.98,161,24,0
2003,4910,162,0.5,0
2003,4910.02,162,1,0
2003,4910.04,162,1.5,0
2003,4910.06,162,2,0
2003,4910.08,162,2.5,0
2003,4910.1,162,3,0
2003,4910.13,162,3.5,0
2003,4910.15,162,4,0
2003,4910.17,162,4.5,0
2003,4910.19,162,5,0
2003,4910.21,162,5.5,33.68
2003,4910.23,162,6,113
2003,4910.25,162,6.5,302.20001
2003,4910.27,162,7,255.89999
2003,4910.29,162,7.5,607.79999
2003,4910.31,162,8,904
2003,4910.33,162,8.5,985
2003,4910.35,162,9,1266
2003,4910.38,162,9.5,1423
2003,4910.4,162,10,1526
2003,4910.42,162,10.5,1675
2003,4910.44,162,11,1779
2003,4910.46,162,11.5,1793
2003,4910.48,162,12,1585
2003,4910.5,162,12.5,1266
2003,4910.52,162,13,1547
2003,4910.54,162,13.5,1447
2003,4910.56,162,14,1452
2003,4910.58,162,14.5,1854
2003,4910.6,162,15,1573
2003,4910.63,162,15.5,1499
2003,4910.65,162,16,1361
2003,4910.67,162,16.5,1142
2003,4910.69,162,17,988
2003,4910.71,162,17.5,616.59998
2003,4910.73,162,18,312.89999
2003,4910.75,162,18.5,328.20001
2003,4910.77,162,19,153.2
2003,4910.79,162,19.5,0
2003,4910.81,162,20,0
2003,4910.83,162,20.5,0
2003,4910.85,162,21,0
2003,4910.88,162,21.5,0
2003,4910.9,162,22,0
2003,4910.92,162,22.5,0
2003,4910.94,162,23,0
2003,4910.96,162,23.5,0
2003,4910.98,162,24,0
2003,4911,163,0.5,0
2003,4911.02,163,1,0
2003,4911.04,163,1.5,0
2003,4911.06,163,2,0
2003,4911.08,163,2.5,0
2003,4911.1,163,3,0
2003,4911.13,163,3.5,0
2003,4911.15,163,4,0
2003,4911.17,163,4.5,0
2003,4911.19,163,5,0
2003,4911.21,163,5.5,30.99
2003,4911.23,163,6,140.60001
2003,4911.25,163,6.5,96.199997
2003,4911.27,163,7,223.60001
2003,4911.29,163,7.5,327
2003,4911.31,163,8,631
2003,4911.33,163,8.5,749
2003,4911.35,163,9,870
2003,4911.38,163,9.5,901
2003,4911.4,163,10,1521
2003,4911.42,163,10.5,1549
2003,4911.44,163,11,1606
2003,4911.46,163,11.5,1516
2003,4911.48,163,12,1685
2003,4911.5,163,12.5,1056
2003,4911.52,163,13,227.5
2003,4911.54,163,13.5,2040
2003,4911.56,163,14,1917
2003,4911.58,163,14.5,1744
2003,4911.6,163,15,961
2003,4911.63,163,15.5,873
2003,4911.65,163,16,387.10001
2003,4911.67,163,16.5,148.39999
2003,4911.69,163,17,419.70001
2003,4911.71,163,17.5,141.10001
2003,4911.73,163,18,22.530001
2003,4911.75,163,18.5,46.169998
2003,4911.77,163,19,137.7
2003,4911.79,163,19.5,0
2003,4911.81,163,20,0
2003,4911.83,163,20.5,0
2003,4911.85,163,21,0
2003,4911.88,163,21.5,0
2003,4911.9,163,22,0
2003,4911.92,163,22.5,0
2003,4911.94,163,23,0
2003,4911.96,163,23.5,0
2003,4911.98,163,24,0
2003,4912,164,0.5,0
2003,4912.02,164,1,0
2003,4912.04,164,1.5,0
2003,4912.06,164,2,0
2003,4912.08,164,2.5,0
2003,4912.1,164,3,0
2003,4912.13,164,3.5,0
2003,4912.15,164,4,0
2003,4912.17,164,4.5,0
2003,4912.19,164,5,0
2003,4912.21,164,5.5,20.629999
2003,4912.23,164,6,75.099998
2003,4912.25,164,6.5,160.3
2003,4912.27,164,7,403
2003,4912.29,164,7.5,592.70001
2003,4912.31,164,8,507.39999
2003,4912.33,164,8.5,334.70001
2003,4912.35,164,9,315.20001
2003,4912.38,164,9.5,652.5
2003,4912.4,164,10,1186
2003,4912.42,164,10.5,1294
2003,4912.44,164,11,1149
2003,4912.46,164,11.5,1172
2003,4912.48,164,12,1286
2003,4912.5,164,12.5,962
2003,4912.52,164,13,1397
2003,4912.54,164,13.5,1613
2003,4912.56,164,14,1411
2003,4912.58,164,14.5,1628
2003,4912.6,164,15,1611
2003,4912.63,164,15.5,1495
2003,4912.65,164,16,545.29999
2003,4912.67,164,16.5,701
2003,4912.69,164,17,468.29999
2003,4912.71,164,17.5,493.79999
2003,4912.73,164,18,485.79999
2003,4912.75,164,18.5,208.60001
2003,4912.77,164,19,126.2
2003,4912.79,164,19.5,37.07
2003,4912.81,164,20,0
2003,4912.83,164,20.5,0
2003,4912.85,164,21,0
2003,4912.88,164,21.5,0
2003,4912.9,164,22,0
2003,4912.92,164,22.5,0
2003,4912.94,164,23,0
2003,4912.96,164,23.5,0
2003,4912.98,164,24,0
2003,4913,165,0.5,0
2003,4913.02,165,1,0
2003,4913.04,165,1.5,0
2003,4913.06,165,2,0
2003,4913.08,165,2.5,0
2003,4913.1,165,3,0
2003,4913.13,165,3.5,0
2003,4913.15,165,4,0
2003,4913.17,165,4.5,0
2003,4913.19,165,5,0
2003,4913.21,165,5.5,15.93
2003,4913.23,165,6,58.75
2003,4913.25,165,6.5,89.699997
2003,4913.27,165,7,217.3
2003,4913.29,165,7.5,513.59998
2003,4913.31,165,8,554.40002
2003,4913.33,165,8.5,694.79999
2003,4913.35,165,9,881
2003,4913.38,165,9.5,1322
2003,4913.4,165,10,1299
2003,4913.42,165,10.5,1532
2003,4913.44,165,11,1610
2003,4913.46,165,11.5,1246
2003,4913.48,165,12,1514
2003,4913.5,165,12.5,1550
2003,4913.52,165,13,1893
2003,4913.54,165,13.5,1706
2003,4913.56,165,14,1807
2003,4913.58,165,14.5,1620
2003,4913.6,165,15,1516
2003,4913.63,165,15.5,1153
2003,4913.65,165,16,1365
2003,4913.67,165,16.5,1000
2003,4913.69,165,17,896
2003,4913.71,165,17.5,793
2003,4913.73,165,18,605.40002
2003,4913.75,165,18.5,276
2003,4913.77,165,19,115.9
2003,4913.79,165,19.5,34.25
2003,4913.81,165,20,0
2003,4913.83,165,20.5,0
2003,4913.85,165,21,0
2003,4913.88,165,21.5,0
2003,4913.9,165,22,0
2003,4913.92,165,22.5,0
2003,4913.94,165,23,0
2003,4913.96,165,23.5,0
2003,4913.98,165,24,0
2003,4914,166,0.5,0
2003,4914.02,166,1,0
2003,4914.04,166,1.5,0
2003,4914.06,166,2,0
2003,4914.08,166,2.5,0
2003,4914.1,166,3,0
2003,4914.13,166,3.5,0
2003,4914.15,166,4,0
2003,4914.17,166,4.5,0
2003,4914.19,166,5,0
2003,4914.21,166,5.5,25.66
2003,4914.23,166,6,55.880001
2003,4914.25,166,6.5,164.39999
2003,4914.27,166,7,172.8
2003,4914.29,166,7.5,190.8
2003,4914.31,166,8,467.89999
2003,4914.33,166,8.5,665.79999
2003,4914.35,166,9,520.29999
2003,4914.38,166,9.5,466.29999
2003,4914.4,166,10,601.5
2003,4914.42,166,10.5,1055
2003,4914.44,166,11,1009
2003,4914.46,166,11.5,998
2003,4914.48,166,12,944
2003,4914.5,166,12.5,735
2003,4914.52,166,13,1171
2003,4914.54,166,13.5,1623
2003,4914.56,166,14,1340
2003,4914.58,166,14.5,1585
2003,4914.6,166,15,1651
2003,4914.63,166,15.5,1492
2003,4914.65,166,16,1449
2003,4914.67,166,16.5,1251
2003,4914.69,166,17,148.8
2003,4914.71,166,17.5,160
2003,4914.73,166,18,213.8
2003,4914.75,166,18.5,48.18
2003,4914.77,166,19,48.25
2003,4914.79,166,19.5,22.379999
2003,4914.81,166,20,0
2003,4914.83,166,20.5,0
2003,4914.85,166,21,0
2003,4914.88,166,21.5,0
2003,4914.9,166,22,0
2003,4914.92,166,22.5,0
2003,4914.94,166,23,0
2003,4914.96,166,23.5,0
2003,4914.98,166,24,0
2003,4915,167,0.5,0
2003,4915.02,167,1,0
2003,4915.04,167,1.5,0
2003,4915.06,167,2,0
2003,4915.08,167,2.5,0
2003,4915.1,167,3,0
2003,4915.13,167,3.5,0
2003,4915.15,167,4,0
2003,4915.17,167,4.5,0
2003,4915.19,167,5,0
2003,4915.21,167,5.5,9.1499996
2003,4915.23,167,6,15.31
2003,4915.25,167,6.5,91
2003,4915.27,167,7,51.25
