year,JDT,DOY,Time,SM.HW
2003,4936.29,188,730,0.377050711
2003,4936.31,188,800,0.376931072
2003,4936.33,188,830,0.376872574
2003,4936.35,188,900,0.376651908
2003,4936.38,188,930,0.376584323
2003,4936.4,188,1000,0.376136014
2003,4936.42,188,1030,0.375356489
2003,4936.44,188,1100,0.374042692
2003,4936.46,188,1130,0.373154886
2003,4936.48,188,1200,0.372148576
2003,4936.5,188,1230,0.370769807
2003,4936.52,188,1300,0.36937748
2003,4936.54,188,1330,0.367818261
2003,4936.56,188,1400,0.366585459
2003,4936.58,188,1430,0.365066623
2003,4936.6,188,1500,0.363775069
2003,4936.63,188,1530,0.362257948
2003,4936.65,188,1600,0.361107978
2003,4936.67,188,1630,0.359788516
2003,4936.69,188,1700,0.358741691
2003,4936.71,188,1730,0.357818808
2003,4936.73,188,1800,0.356911607
2003,4936.75,188,1830,0.356183142
2003,4936.77,188,1900,0.355767828
2003,4936.79,188,1930,0.355260538
2003,4936.81,188,2000,0.354968723
2003,4936.83,188,2030,0.354837343
2003,4936.85,188,2100,0.354772773
2003,4936.88,188,2130,0.354382509
2003,4936.9,188,2200,0.354382958
2003,4936.92,188,2230,0.354322833
2003,4936.94,188,2300,0.353864718
2003,4936.96,188,2330,0.353611138
2003,4936.98,188,2400,0.353302344
2003,4937,189,30,0.353218826
2003,4937.02,189,100,0.353162868
2003,4937.04,189,130,0.352992288
2003,4937.06,189,200,0.352814239
2003,4937.08,189,230,0.352749385
2003,4937.1,189,300,0.352810323
2003,4937.13,189,330,0.352718096
2003,4937.15,189,400,0.352502963
2003,4937.17,189,430,0.352299501
2003,4937.19,189,500,0.352239556
2003,4937.21,189,530,0.352240008
2003,4937.23,189,600,0.352156575
2003,4937.25,189,630,0.352096719
2003,4937.27,189,700,0.351989984
2003,4937.29,189,730,0.351686819
2003,4937.31,189,800,0.351609799
2003,4937.33,189,830,0.351103041
2003,4937.35,189,900,0.350489403
2003,4937.38,189,930,0.34960422
2003,4937.4,189,1000,0.348508006
2003,4937.42,189,1030,0.347458324
2003,4937.44,189,1100,0.346298808
2003,4937.46,189,1130,0.344924132
2003,4937.48,189,1200,0.343463418
2003,4937.5,189,1230,0.342172867
2003,4937.52,189,1300,0.340750618
2003,4937.54,189,1330,0.339370827
2003,4937.56,189,1400,0.337884498
2003,4937.58,189,1430,0.336308651
2003,4937.6,189,1500,0.334801905
2003,4937.63,189,1530,0.333253553
2003,4937.65,189,1600,0.331676978
2003,4937.67,189,1630,0.330445253
2003,4937.69,189,1700,0.329172798
2003,4937.71,189,1730,0.32815628
2003,4937.73,189,1800,0.327040108
2003,4937.75,189,1830,0.326218715
2003,4937.77,189,1900,0.325925646
2003,4937.79,189,1930,0.325367639
2003,4937.81,189,2000,0.325114513
2003,4937.83,189,2030,0.32499545
2003,4937.85,189,2100,0.324696003
2003,4937.88,189,2130,0.324694067
2003,4937.9,189,2200,0.324450967
2003,4937.92,189,2230,0.324460068
2003,4937.94,189,2300,0.324460519
2003,4937.96,189,2330,0.324283043
2003,4937.98,189,2400,0.32417518
2003,4938,190,30,0.324022113
2003,4938.02,190,100,0.324050036
2003,4938.04,190,130,0.324050486
2003,4938.06,190,200,0.324000608
2003,4938.08,190,230,0.323943206
2003,4938.1,190,300,0.323639593
2003,4938.13,190,330,0.323551972
2003,4938.15,190,400,0.323568858
2003,4938.17,190,430,0.323569313
2003,4938.19,190,500,0.323569767
2003,4938.21,190,530,0.323454922
2003,4938.23,190,600,0.323408733
2003,4938.25,190,630,0.323219961
2003,4938.27,190,700,0.323220415
2003,4938.29,190,730,0.323017329
2003,4938.31,190,800,0.322428259
2003,4938.33,190,830,0.32196758
2003,4938.35,190,900,0.321410071
2003,4938.38,190,930,0.320543824
2003,4938.4,190,1000,0.319648646
2003,4938.42,190,1030,0.318387528
2003,4938.44,190,1100,0.317171832
2003,4938.46,190,1130,0.31599302
2003,4938.48,190,1200,0.314684971
2003,4938.5,190,1230,0.31339536
2003,4938.52,190,1300,0.311974408
2003,4938.54,190,1330,0.310679136
2003,4938.56,190,1400,0.309398973
2003,4938.58,190,1430,0.307953779
2003,4938.6,190,1500,0.30668714
2003,4938.63,190,1530,0.305410846
2003,4938.65,190,1600,0.303915103
2003,4938.67,190,1630,0.302790668
2003,4938.69,190,1700,0.301797223
2003,4938.71,190,1730,0.301187933
2003,4938.73,190,1800,0.300808489
2003,4938.75,190,1830,0.300598973
2003,4938.77,190,1900,0.300432488
2003,4938.79,190,1930,0.300393476
2003,4938.81,190,2000,0.300518543
2003,4938.83,190,2030,0.300340942
2003,4938.85,190,2100,0.300071362
2003,4938.88,190,2130,0.3000356
2003,4938.9,190,2200,0.30003605
2003,4938.92,190,2230,0.299782997
2003,4938.94,190,2300,0.299902666
2003,4938.96,190,2330,0.299954633
2003,4938.98,190,2400,0.299955083
2003,4939,191,30,0.300029708
2003,4939.02,191,100,0.299774461
2003,4939.04,191,130,0.299774913
2003,4939.06,191,200,0.299691098
2003,4939.08,191,230,0.299758628
2003,4939.1,191,300,0.299707533
2003,4939.13,191,330,0.299597772
2003,4939.15,191,400,0.299450093
2003,4939.17,191,430,0.299573817
2003,4939.19,191,500,0.299392682
2003,4939.21,191,530,0.299393132
2003,4939.23,191,600,0.299276354
2003,4939.25,191,630,0.299276806
2003,4939.27,191,700,0.299129343
2003,4939.29,191,730,0.299129796
2003,4939.31,191,800,0.298774689
2003,4939.33,191,830,0.298469073
2003,4939.35,191,900,0.298002573
2003,4939.38,191,930,0.297440106
2003,4939.4,191,1000,0.296876044
2003,4939.42,191,1030,0.29603593
2003,4939.44,191,1100,0.295256651
2003,4939.46,191,1130,0.294419364
2003,4939.48,191,1200,0.2934668
2003,4939.5,191,1230,0.29243257
2003,4939.52,191,1300,0.291376681
2003,4939.54,191,1330,0.29042583
2003,4939.56,191,1400,0.289504963
2003,4939.58,191,1430,0.288557002
2003,4939.6,191,1500,0.287452632
2003,4939.63,191,1530,0.286448503
2003,4939.65,191,1600,0.285626248
2003,4939.67,191,1630,0.284789243
2003,4939.69,191,1700,0.284103259
2003,4939.71,191,1730,0.283444889
2003,4939.73,191,1800,0.282763684
2003,4939.75,191,1830,0.282237482
2003,4939.77,191,1900,0.28180649
2003,4939.79,191,1930,0.281510806
2003,4939.81,191,2000,0.281258128
2003,4939.83,191,2030,0.281071413
2003,4939.85,191,2100,0.281038342
2003,4939.88,191,2130,0.28079869
2003,4939.9,191,2200,0.280651007
2003,4939.92,191,2230,0.28053767
2003,4939.94,191,2300,0.280489867
2003,4939.96,191,2330,0.280432126
2003,4939.98,191,2400,0.28035214
2003,4940,192,30,0.280306956
2003,4940.02,192,100,0.280125701
2003,4940.04,192,130,0.279886958
2003,4940.06,192,200,0.279887404
2003,4940.08,192,230,0.279807848
2003,4940.1,192,300,0.279682581
2003,4940.13,192,330,0.279634836
2003,4940.15,192,400,0.279578109
2003,4940.17,192,430,0.279498619
2003,4940.19,192,500,0.279476567
2003,4940.21,192,530,0.279319566
2003,4940.23,192,600,0.279320015
2003,4940.25,192,630,0.279192506
2003,4940.27,192,700,0.279085191
2003,4940.29,192,730,0.278790026
2003,4940.31,192,800,0.278510029
2003,4940.33,192,830,0.27813189
2003,4940.35,192,900,0.277728878
2003,4940.38,192,930,0.277202026
2003,4940.4,192,1000,0.276595867
2003,4940.42,192,1030,0.275737378
2003,4940.44,192,1100,0.274854224
2003,4940.46,192,1130,0.274104161
2003,4940.48,192,1200,0.272877649
2003,4940.5,192,1230,0.271844523
2003,4940.52,192,1300,0.270922649
2003,4940.54,192,1330,0.269900187
2003,4940.56,192,1400,0.268873806
2003,4940.58,192,1430,0.268006393
2003,4940.6,192,1500,0.266932754
2003,4940.63,192,1530,0.26596643
2003,4940.65,192,1600,0.264951783
2003,4940.67,192,1630,0.263877739
2003,4940.69,192,1700,0.305564195
2003,4940.71,192,1730,0.351713348
2003,4940.73,192,1800,0.347399191
2003,4940.75,192,1830,0.346334042
2003,4940.77,192,1900,0.344257182
2003,4940.79,192,1930,0.342282566
2003,4940.81,192,2000,0.343707277
2003,4940.83,192,2030,0.343394162
2003,4940.85,192,2100,0.342381638
2003,4940.88,192,2130,0.341392203
2003,4940.9,192,2200,0.340109293
2003,4940.92,192,2230,0.339342673
2003,4940.94,192,2300,0.33855905
2003,4940.96,192,2330,0.337835757
2003,4940.98,192,2400,0.335136932
2003,4941,193,30,0.334254415
2003,4941.02,193,100,0.33331423
2003,4941.04,193,130,0.332720801
2003,4941.06,193,200,0.331955403
2003,4941.08,193,230,0.331514306
2003,4941.1,193,300,0.331284608
2003,4941.13,193,330,0.330868018
2003,4941.15,193,400,0.330424674
2003,4941.17,193,430,0.330198632
2003,4941.19,193,500,0.329666395
2003,4941.21,193,530,0.329375002
2003,4941.23,193,600,0.329048076
2003,4941.25,193,630,0.328826288
2003,4941.27,193,700,0.328410097
2003,4941.29,193,730,0.328126549
2003,4941.31,193,800,0.327930207
2003,4941.33,193,830,0.327600875
2003,4941.35,193,900,0.327108966
2003,4941.38,193,930,0.326200363
2003,4941.4,193,1000,0.325155902
2003,4941.42,193,1030,0.323819998
2003,4941.44,193,1100,0.322410161
2003,4941.46,193,1130,0.320913063
2003,4941.48,193,1200,0.319309228
2003,4941.5,193,1230,0.317716724
2003,4941.52,193,1300,0.316022633
2003,4941.54,193,1330,0.314578984
2003,4941.56,193,1400,0.312905273
2003,4941.58,193,1430,0.311120065
2003,4941.6,193,1500,0.309597555
2003,4941.63,193,1530,0.308033738
2003,4941.65,193,1600,0.306600225
2003,4941.67,193,1630,0.305154962
2003,4941.69,193,1700,0.303972283
2003,4941.71,193,1730,0.302881199
2003,4941.73,193,1800,0.301748052
2003,4941.75,193,1830,0.300934422
2003,4941.77,193,1900,0.300251033
2003,4941.79,193,1930,0.299842707
2003,4941.81,193,2000,0.299474658
2003,4941.83,193,2030,0.299340194
2003,4941.85,193,2100,0.299075723
2003,4941.88,193,2130,0.298863398
2003,4941.9,193,2200,0.298495646
2003,4941.92,193,2230,0.29803314
2003,4941.94,193,2300,0.297936863
2003,4941.96,193,2330,0.297967193
2003,4941.98,193,2400,0.297930008
2003,4942,194,30,0.297848431
2003,4942.02,194,100,0.297848878
2003,4942.04,194,130,0.297900113
2003,4942.06,194,200,0.297765285
2003,4942.08,194,230,0.297891572
2003,4942.1,194,300,0.297945663
2003,4942.13,194,330,0.297833798
2003,4942.15,194,400,0.297858856
2003,4942.17,194,430,0.297773317
2003,4942.19,194,500,0.297773764
2003,4942.21,194,530,0.297650513
2003,4942.23,194,600,0.297655653
2003,4942.25,194,630,0.297728947
2003,4942.27,194,700,0.297643572
2003,4942.29,194,730,0.297673753
2003,4942.31,194,800,0.297674203
2003,4942.33,194,830,0.297621533
2003,4942.35,194,900,0.297392041
2003,4942.38,194,930,0.2972524
2003,4942.4,194,1000,0.296858165
2003,4942.42,194,1030,0.296348162
2003,4942.44,194,1100,0.295854647
2003,4942.46,194,1130,0.295222388
2003,4942.48,194,1200,0.294703836
2003,4942.5,194,1230,0.293803821
2003,4942.52,194,1300,0.292991691
2003,4942.54,194,1330,0.292196163
2003,4942.56,194,1400,0.291665785
2003,4942.58,194,1430,0.29070868
2003,4942.6,194,1500,0.289779304
2003,4942.63,194,1530,0.288958115
2003,4942.65,194,1600,0.288105188
2003,4942.67,194,1630,0.287605681
2003,4942.69,194,1700,0.287035648
2003,4942.71,194,1730,0.286387274
2003,4942.73,194,1800,0.310282495
2003,4942.75,194,1830,0.362436804
2003,4942.77,194,1900,0.377441601
2003,4942.79,194,1930,0.379877365
2003,4942.81,194,2000,0.377902636
2003,4942.83,194,2030,0.375559736
2003,4942.85,194,2100,0.373331711
2003,4942.88,194,2130,0.376131035
2003,4942.9,194,2200,0.39894633
2003,4942.92,194,2230,0.419445365
2003,4942.94,194,2300,0.426853137
2003,4942.96,194,2330,0.426828316
2003,4942.98,194,2400,0.427171027
2003,4943,195,30,0.426708523
2003,4943.02,195,100,0.425859877
2003,4943.04,195,130,0.42503447
2003,4943.06,195,200,0.423874302
2003,4943.08,195,230,0.422554104
2003,4943.1,195,300,0.421623188
2003,4943.13,195,330,0.42003371
2003,4943.15,195,400,0.419182461
2003,4943.17,195,430,0.418349253
2003,4943.19,195,500,0.417445109
2003,4943.21,195,530,0.416532944
2003,4943.23,195,600,0.415742757
2003,4943.25,195,630,0.41498677
2003,4943.27,195,700,0.414352985
2003,4943.29,195,730,0.413560155
2003,4943.31,195,800,0.41311366
2003,4943.33,195,830,0.412154882
2003,4943.35,195,900,0.411552641
2003,4943.38,195,930,0.411216533
2003,4943.4,195,1000,0.4106633
2003,4943.42,195,1030,0.409951758
2003,4943.44,195,1100,0.409477862
2003,4943.46,195,1130,0.408395123
2003,4943.48,195,1200,0.40751747
2003,4943.5,195,1230,0.406335504
2003,4943.52,195,1300,0.403882638
2003,4943.54,195,1330,0.402439143
2003,4943.56,195,1400,0.398889942
2003,4943.58,195,1430,0.397022277
2003,4943.6,195,1500,0.395220648
2003,4943.63,195,1530,0.393644838
2003,4943.65,195,1600,0.392283528
2003,4943.67,195,1630,0.390989286
2003,4943.69,195,1700,0.389241769
2003,4943.71,195,1730,0.38793981
2003,4943.73,195,1800,0.386899273
2003,4943.75,195,1830,0.386144657
2003,4943.77,195,1900,0.385655315
2003,4943.79,195,1930,0.385060703
2003,4943.81,195,2000,0.384563662
2003,4943.83,195,2030,0.384092302
2003,4943.85,195,2100,0.383828444
2003,4943.88,195,2130,0.383590304
2003,4943.9,195,2200,0.383093792
2003,4943.92,195,2230,0.383023468
2003,4943.94,195,2300,0.38250326
2003,4943.96,195,2330,0.382361564
2003,4943.98,195,2400,0.382060098
2003,4944,196,30,0.381857045
2003,4944.02,196,100,0.381724518
2003,4944.04,196,130,0.381349891
2003,4944.06,196,200,0.381127133
2003,4944.08,196,230,0.380873781
2003,4944.1,196,300,0.380632884
2003,4944.13,196,330,0.380555072
2003,4944.15,196,400,0.380221584
2003,4944.17,196,430,0.379903593
2003,4944.19,196,500,0.379897364
2003,4944.21,196,530,0.379721823
2003,4944.23,196,600,0.379544043
2003,4944.25,196,630,0.379412442
2003,4944.27,196,700,0.379370754
2003,4944.29,196,730,0.379018941
2003,4944.31,196,800,0.378868149
2003,4944.33,196,830,0.378774068
2003,4944.35,196,900,0.378429467
2003,4944.38,196,930,0.377922721
2003,4944.4,196,1000,0.376999256
2003,4944.42,196,1030,0.376177864
2003,4944.44,196,1100,0.374707289
2003,4944.46,196,1130,0.373294393
2003,4944.48,196,1200,0.371799593
2003,4944.5,196,1230,0.370290835
2003,4944.52,196,1300,0.36862359
2003,4944.54,196,1330,0.366959602
2003,4944.56,196,1400,0.365171825
2003,4944.58,196,1430,0.36377167
2003,4944.6,196,1500,0.362635821
2003,4944.63,196,1530,0.361309574
2003,4944.65,196,1600,0.359867613
2003,4944.67,196,1630,0.358357987
2003,4944.69,196,1700,0.356978824
2003,4944.71,196,1730,0.355995074
2003,4944.73,196,1800,0.355413718
2003,4944.75,196,1830,0.354644516
2003,4944.77,196,1900,0.353971343
2003,4944.79,196,1930,0.353666644
2003,4944.81,196,2000,0.353154578
2003,4944.83,196,2030,0.352886673
2003,4944.85,196,2100,0.352720463
2003,4944.88,196,2130,0.352376802
2003,4944.9,196,2200,0.352176043
2003,4944.92,196,2230,0.352069588
2003,4944.94,196,2300,0.351861158
2003,4944.96,196,2330,0.351645776
2003,4944.98,196,2400,0.351490702
2003,4945,197,30,0.351425689
2003,4945.02,197,100,0.351086502
2003,4945.04,197,130,0.351086977
2003,4945.06,197,200,0.350938428
2003,4945.08,197,230,0.35078368
2003,4945.1,197,300,0.350784158
2003,4945.13,197,330,0.350575472
2003,4945.15,197,400,0.350260982
2003,4945.17,197,430,0.350095088
2003,4945.19,197,500,0.3500304
2003,4945.21,197,530,0.349978763
2003,4945.23,197,600,0.349876454
2003,4945.25,197,630,0.349745808
2003,4945.27,197,700,0.349662957
2003,4945.29,197,730,0.349396147
2003,4945.31,197,800,0.349248872
2003,4945.33,197,830,0.348734864
2003,4945.35,197,900,0.348119123
2003,4945.38,197,930,0.347157718
2003,4945.4,197,1000,0.345953028
2003,4945.42,197,1030,0.344695118
2003,4945.44,197,1100,0.343380757
2003,4945.46,197,1130,0.341948377
2003,4945.48,197,1200,0.340360294
2003,4945.5,197,1230,0.332795771
2003,4945.52,197,1300,0.33090967
2003,4945.54,197,1330,0.329387029
2003,4945.56,197,1400,0.327988682
2003,4945.58,197,1430,0.326402893
2003,4945.6,197,1500,0.324863316
2003,4945.63,197,1530,0.323275118
2003,4945.65,197,1600,0.32196708
2003,4945.67,197,1630,0.321055201
2003,4945.69,197,1700,0.320289938
2003,4945.71,197,1730,0.319359443
2003,4945.73,197,1800,0.321930195
2003,4945.75,197,1830,0.367849349
2003,4945.77,197,1900,0.373781703
2003,4945.79,197,1930,0.372707068
2003,4945.81,197,2000,0.3721496
2003,4945.83,197,2030,0.371536133
2003,4945.85,197,2100,0.370594668
2003,4945.88,197,2130,0.369898422
2003,4945.9,197,2200,0.367663242
2003,4945.92,197,2230,0.367225368
2003,4945.94,197,2300,0.36683767
2003,4945.96,197,2330,0.366467574
2003,4945.98,197,2400,0.36639174
2003,4946,198,30,0.366265693
2003,4946.02,198,100,0.365886017
2003,4946.04,198,130,0.365596125
2003,4946.06,198,200,0.36550073
2003,4946.08,198,230,0.365435861
2003,4946.1,198,300,0.365149414
2003,4946.13,198,330,0.364993784
2003,4946.15,198,400,0.364753667
2003,4946.17,198,430,0.364743416
2003,4946.19,198,500,0.364430178
2003,4946.21,198,530,0.364284169
2003,4946.23,198,600,0.364139013
2003,4946.25,198,630,0.363961006
2003,4946.27,198,700,0.363869988
2003,4946.29,198,730,0.363691148
2003,4946.31,198,800,0.363509975
2003,4946.33,198,830,0.362935754
2003,4946.35,198,900,0.362392228
2003,4946.38,198,930,0.361385883
2003,4946.4,198,1000,0.360213752
2003,4946.42,198,1030,0.358902536
2003,4946.44,198,1100,0.357516242
2003,4946.46,198,1130,0.356307291
2003,4946.48,198,1200,0.354664535
2003,4946.5,198,1230,0.353043429
2003,4946.52,198,1300,0.351447388
2003,4946.54,198,1330,0.349931785
2003,4946.56,198,1400,0.348182004
2003,4946.58,198,1430,0.346535638
2003,4946.6,198,1500,0.344958451
2003,4946.63,198,1530,0.343431186
2003,4946.65,198,1600,0.341965072
2003,4946.67,198,1630,0.340529398
2003,4946.69,198,1700,0.339375621
2003,4946.71,198,1730,0.338173878
2003,4946.73,198,1800,0.33732073
2003,4946.75,198,1830,0.336682787
2003,4946.77,198,1900,0.336180208
2003,4946.79,198,1930,0.335792962
2003,4946.81,198,2000,0.335265343
2003,4946.83,198,2030,0.335167233
2003,4946.85,198,2100,0.334964805
2003,4946.88,198,2130,0.334650708
2003,4946.9,198,2200,0.334436374
2003,4946.92,198,2230,0.334284774
2003,4946.94,198,2300,0.334237198
2003,4946.96,198,2330,0.333985858
2003,4946.98,198,2400,0.333859158
2003,4947,199,30,0.333772252
2003,4947.02,199,100,0.333573076
2003,4947.04,199,130,0.333524237
2003,4947.06,199,200,0.333379638
2003,4947.08,199,230,0.333327558
2003,4947.1,199,300,0.333128688
2003,4947.13,199,330,0.33307897
2003,4947.15,199,400,0.333013308
2003,4947.17,199,430,0.332767772
2003,4947.19,199,500,0.332651716
2003,4947.21,199,530,0.332517196
2003,4947.23,199,600,0.332467526
2003,4947.25,199,630,0.33238593
2003,4947.27,199,700,0.332260028
2003,4947.29,199,730,0.332184974
2003,4947.31,199,800,0.331997586
2003,4947.33,199,830,0.331674463
2003,4947.35,199,900,0.3312896
2003,4947.38,199,930,0.330532358
2003,4947.4,199,1000,0.329625948
2003,4947.42,199,1030,0.328720617
2003,4947.44,199,1100,0.327598895
2003,4947.46,199,1130,0.326313302
2003,4947.48,199,1200,0.325005723
2003,4947.5,199,1230,0.323509438
2003,4947.52,199,1300,0.321909162
2003,4947.54,199,1330,0.320662955
2003,4947.56,199,1400,0.319107786
2003,4947.58,199,1430,0.317735509
2003,4947.6,199,1500,0.316122617
2003,4947.63,199,1530,0.314811161
2003,4947.65,199,1600,0.31352249
2003,4947.67,199,1630,0.312489284
2003,4947.69,199,1700,0.311266488
2003,4947.71,199,1730,0.310475888
2003,4947.73,199,1800,0.309993109
2003,4947.75,199,1830,0.309480281
2003,4947.77,199,1900,0.309068589
2003,4947.79,199,1930,0.30874508
2003,4947.81,199,2000,0.308498602
2003,4947.83,199,2030,0.30820335
2003,4947.85,199,2100,0.307848494
2003,4947.88,199,2130,0.307737698
2003,4947.9,199,2200,0.307918333
2003,4947.92,199,2230,0.307882743
2003,4947.94,199,2300,0.308049141
2003,4947.96,199,2330,0.307928497
2003,4947.98,199,2400,0.308169784
2003,4948,200,30,0.308348589
2003,4948.02,200,100,0.308397063
2003,4948.04,200,130,0.308397549
2003,4948.06,200,200,0.308544718
2003,4948.08,200,230,0.308547184
2003,4948.1,200,300,0.308655575
2003,4948.13,200,330,0.308656061
2003,4948.15,200,400,0.308707945
2003,4948.17,200,430,0.308648838
2003,4948.19,200,500,0.308721917
2003,4948.21,200,530,0.308722403
2003,4948.23,200,600,0.308727669
2003,4948.25,200,630,0.308728153
2003,4948.27,200,700,0.308728639
2003,4948.29,200,730,0.308785766
2003,4948.31,200,800,0.308726827
2003,4948.33,200,830,0.308654717
2003,4948.35,200,900,0.308598554
2003,4948.38,200,930,0.308415745
2003,4948.4,200,1000,0.308081262
2003,4948.42,200,1030,0.307821536
2003,4948.44,200,1100,0.307765476
2003,4948.46,200,1130,0.307233844
2003,4948.48,200,1200,0.306789268
2003,4948.5,200,1230,0.305921883
2003,4948.52,200,1300,0.305209346
2003,4948.54,200,1330,0.304523246
2003,4948.56,200,1400,0.303661574
2003,4948.58,200,1430,0.302633069
2003,4948.6,200,1500,0.301507564
2003,4948.63,200,1530,0.300420074
2003,4948.65,200,1600,0.299529127
2003,4948.67,200,1630,0.298883714
2003,4948.69,200,1700,0.298234788
2003,4948.71,200,1730,0.297654883
2003,4948.73,200,1800,0.297205185
2003,4948.75,200,1830,0.296966788
2003,4948.77,200,1900,0.296577648
2003,4948.79,200,1930,0.296461186
2003,4948.81,200,2000,0.295956783
2003,4948.83,200,2030,0.295970544
2003,4948.85,200,2100,0.295687967
2003,4948.88,200,2130,0.295583366
2003,4948.9,200,2200,0.29544481
2003,4948.92,200,2230,0.295263663
2003,4948.94,200,2300,0.295320624
2003,4948.96,200,2330,0.295181791
2003,4948.98,200,2400,0.295077929
2003,4949,201,30,0.294971825
2003,4949.02,201,100,0.294891483
2003,4949.04,201,130,0.294891964
2003,4949.06,201,200,0.294783447
2003,4949.08,201,230,0.294703214
2003,4949.1,201,300,0.294574695
2003,4949.13,201,330,0.294517168
2003,4949.15,201,400,0.294396491
2003,4949.17,201,430,0.294339287
2003,4949.19,201,500,0.294201343
2003,4949.21,201,530,0.29410766
2003,4949.23,201,600,0.294050346
2003,4949.25,201,630,0.293922158
2003,4949.27,201,700,0.293865029
2003,4949.29,201,730,0.293865519
2003,4949.31,201,800,0.293808309
2003,4949.33,201,830,0.293623098
2003,4949.35,201,900,0.293188871
2003,4949.38,201,930,0.292586321
2003,4949.4,201,1000,0.292058296
2003,4949.42,201,1030,0.291179642
2003,4949.44,201,1100,0.290274543
2003,4949.46,201,1130,0.289282032
2003,4949.48,201,1200,0.288424546
2003,4949.5,201,1230,0.287395989
2003,4949.52,201,1300,0.286397277
2003,4949.54,201,1330,0.285097868
2003,4949.56,201,1400,0.283948413
2003,4949.58,201,1430,0.283031866
2003,4949.6,201,1500,0.281832046
2003,4949.63,201,1530,0.280588683
2003,4949.65,201,1600,0.279389342
2003,4949.67,201,1630,0.278220777
2003,4949.69,201,1700,0.277132372
2003,4949.71,201,1730,0.276271496
2003,4949.73,201,1800,0.275429842
2003,4949.75,201,1830,0.275025233
2003,4949.77,201,1900,0.274287252
2003,4949.79,201,1930,0.274088121
2003,4949.81,201,2000,0.273853548
2003,4949.83,201,2030,0.27351339
2003,4949.85,201,2100,0.273315578
2003,4949.88,201,2130,0.273211559
2003,4949.9,201,2200,0.273087409
2003,4949.92,201,2230,0.272950661
2003,4949.94,201,2300,0.272658547
2003,4949.96,201,2330,0.272499222
2003,4949.98,201,2400,0.27256433
2003,4950,202,30,0.272439669
2003,4950.02,202,100,0.272363781
2003,4950.04,202,130,0.272070408
2003,4950.06,202,200,0.272129048
2003,4950.08,202,230,0.272069522
2003,4950.1,202,300,0.272070004
2003,4950.13,202,330,0.271966638
2003,4950.15,202,400,0.271843245
2003,4950.17,202,430,0.271787833
2003,4950.19,202,500,0.271510538
2003,4950.21,202,530,0.271544173
2003,4950.23,202,600,0.271619363
2003,4950.25,202,630,0.271544022
2003,4950.27,202,700,0.271544504
2003,4950.29,202,730,0.271489159
2003,4950.31,202,800,0.271388698
2003,4950.33,202,830,0.271313493
2003,4950.35,202,900,0.270920608
2003,4950.38,202,930,0.270660318
2003,4950.4,202,1000,0.270321218
2003,4950.42,202,1030,0.26962087
2003,4950.44,202,1100,0.268945633
2003,4950.46,202,1130,0.268153439
2003,4950.48,202,1200,0.267301256
2003,4950.5,202,1230,0.266565271
2003,4950.52,202,1300,0.265497364
2003,4950.54,202,1330,0.264423479
2003,4950.56,202,1400,0.263333389
2003,4950.58,202,1430,0.262233632
2003,4950.6,202,1500,0.261098442
2003,4950.63,202,1530,0.260038532
2003,4950.65,202,1600,0.258973627
2003,4950.67,202,1630,0.257962507
2003,4950.69,202,1700,0.257162514
2003,4950.71,202,1730,0.256445967
2003,4950.73,202,1800,0.255954977
2003,4950.75,202,1830,0.255578408
2003,4950.77,202,1900,0.255174539
2003,4950.79,202,1930,0.25470692
2003,4950.81,202,2000,0.254579432
2003,4950.83,202,2030,0.254410394
2003,4950.85,202,2100,0.254239421
2003,4950.88,202,2130,0.25416023
2003,4950.9,202,2200,0.2538019
2003,4950.92,202,2230,0.253752085
2003,4950.94,202,2300,0.253581827
2003,4950.96,202,2330,0.253508465
2003,4950.98,202,2400,0.253290645
2003,4951,203,30,0.253236589
2003,4951.02,203,100,0.253068738
2003,4951.04,203,130,0.252884328
2003,4951.06,203,200,0.252837346
2003,4951.08,203,230,0.252665036
2003,4951.1,203,300,0.252734379
2003,4951.13,203,330,0.252558331
2003,4951.15,203,400,0.252513005
2003,4951.17,203,430,0.252416048
2003,4951.19,203,500,0.252209974
2003,4951.21,203,530,0.252160788
2003,4951.23,203,600,0.252161265
2003,4951.25,203,630,0.252039212
2003,4951.27,203,700,0.251889868
2003,4951.29,203,730,0.251793405
2003,4951.31,203,800,0.251518539
2003,4951.33,203,830,0.251216976
2003,4951.35,203,900,0.250896815
2003,4951.38,203,930,0.250501258
2003,4951.4,203,1000,0.249844688
2003,4951.42,203,1030,0.249167297
2003,4951.44,203,1100,0.248521374
2003,4951.46,203,1130,0.247643526
2003,4951.48,203,1200,0.24676785
2003,4951.5,203,1230,0.245977433
2003,4951.52,203,1300,0.245102167
2003,4951.54,203,1330,0.244209813
2003,4951.56,203,1400,0.24333619
2003,4951.58,203,1430,0.242419932
2003,4951.6,203,1500,0.241653508
2003,4951.63,203,1530,0.240953355
2003,4951.65,203,1600,0.240189966
2003,4951.67,203,1630,0.239627257
2003,4951.69,203,1700,0.239180805
2003,4951.71,203,1730,0.238520652
2003,4951.73,203,1800,0.363349468
2003,4951.75,203,1830,0.431475321
2003,4951.77,203,1900,0.46414746
2003,4951.79,203,1930,0.454808465
2003,4951.81,203,2000,0.452773844
2003,4951.83,203,2030,0.45027147
2003,4951.85,203,2100,0.445085375
2003,4951.88,203,2130,0.442643947
2003,4951.9,203,2200,0.440916788
2003,4951.92,203,2230,0.439353143
2003,4951.94,203,2300,0.437878568
